transaction_id,customer_age,account_age_days,transaction_amount,hour_of_day,day_of_week,merchant_category,transaction_type,channel,international,country_match,device_trusted,previous_failed_attempts,transactions_last_24h,avg_amount_30d,amount_to_avg_ratio,distance_from_home_km,card_present,is_fraud
TXN000729,24,1898,39.02,19,Thursday,electronics,purchase,mobile_app,0,1,1,1,8,33.5,1.1645,7.34,0,0
TXN000730,24,1960,13.58,10,Wednesday,digital_goods,purchase,mobile_app,0,1,0,0,7,15.86,0.8561,6.63,0,0
TXN000731,45,194,51.84,16,Saturday,digital_goods,purchase,pos,1,0,1,0,8,65.3,0.794,236.01,1,0
TXN000732,40,1633,35.22,2,Tuesday,electronics,cash_withdrawal,atm,0,1,1,0,8,69.19,0.5091,26.86,1,0
TXN000733,46,253,258.37,11,Sunday,grocery,cash_withdrawal,mobile_app,1,0,1,2,7,153.74,1.6805,210.05,0,0
TXN000734,37,87,244.3,8,Wednesday,restaurant,purchase,pos,0,1,1,0,5,87.86,2.7804,32.48,1,0
TXN000735,43,1673,17.67,22,Monday,grocery,purchase,pos,0,1,1,1,5,27.73,0.6371,6.61,1,0
TXN000736,41,543,29.25,22,Tuesday,digital_goods,purchase,pos,0,1,1,0,5,20.64,1.417,24.84,1,0
TXN000737,49,1522,20.61,18,Monday,electronics,purchase,web,0,1,0,0,7,15.87,1.2985,6.39,0,0
TXN000738,49,1433,117.51,22,Thursday,healthcare,transfer,pos,0,1,1,0,6,122.82,0.9568,4.22,1,0
TXN000739,18,1314,7.69,23,Tuesday,healthcare,purchase,pos,0,1,0,0,10,24.28,0.3169,11.8,1,0
TXN000740,18,856,46.0,18,Sunday,digital_goods,bill_payment,mobile_app,0,1,0,1,6,123.44,0.3726,91.4,0,0
TXN000741,52,280,33.64,14,Thursday,fuel,purchase,pos,0,1,1,0,7,62.06,0.5421,38.48,1,0
TXN000742,54,648,11.0,4,Tuesday,electronics,purchase,web,0,1,1,0,4,53.92,0.2039,1.72,0,0
TXN000743,26,1981,89.37,19,Thursday,digital_goods,cash_withdrawal,pos,0,1,0,0,2,34.09,2.6216,0.65,1,0
TXN000744,18,1548,84.81,4,Tuesday,fashion,purchase,pos,0,1,1,0,9,68.42,1.2395,9.33,1,0
TXN000745,40,674,39.15,4,Tuesday,healthcare,purchase,atm,0,1,1,0,6,42.05,0.9309,14.29,1,0
TXN000746,51,667,6.41,21,Wednesday,travel,purchase,mobile_app,0,1,0,0,9,32.6,0.1965,5.4,0,0
TXN000747,62,1237,17.96,2,Monday,grocery,cash_withdrawal,mobile_app,0,1,1,0,4,70.18,0.2558,52.04,0,0
TXN000748,46,901,36.4,3,Tuesday,healthcare,purchase,mobile_app,0,1,0,0,7,38.33,0.9496,26.43,0,0
TXN000749,34,700,94.06,12,Sunday,digital_goods,purchase,atm,0,1,1,2,4,23.93,3.9304,32.65,1,0
TXN000750,27,1167,37.67,14,Friday,electronics,purchase,pos,0,1,1,0,5,65.49,0.5752,12.03,1,0
TXN000751,39,1141,71.94,1,Sunday,fashion,purchase,mobile_app,0,1,1,0,4,40.61,1.7717,29.78,0,0
TXN000752,35,488,40.71,9,Tuesday,grocery,bill_payment,mobile_app,0,1,1,0,10,60.46,0.6733,17.93,1,0
TXN000753,26,1031,30.36,5,Saturday,restaurant,purchase,atm,0,1,1,1,5,30.67,0.9898,6.44,1,0
TXN000754,66,1094,40.61,7,Wednesday,travel,purchase,mobile_app,0,1,0,0,3,17.8,2.2809,33.86,0,0
TXN000755,62,810,109.97,4,Tuesday,travel,purchase,mobile_app,0,1,1,0,4,148.3,0.7415,27.3,1,0
TXN000756,54,446,74.94,16,Saturday,electronics,purchase,mobile_app,0,1,1,1,4,129.48,0.5788,5.24,0,0
TXN000757,27,632,212.16,11,Monday,electronics,bill_payment,atm,0,1,1,0,9,80.34,2.6406,56.04,1,0
TXN000758,50,374,31.61,23,Wednesday,restaurant,purchase,web,0,1,1,1,7,32.16,0.9829,48.04,0,0
TXN000759,47,1050,71.48,0,Saturday,electronics,cash_withdrawal,pos,0,1,1,0,6,34.25,2.0869,0.71,1,0
TXN000760,45,195,66.81,18,Friday,restaurant,purchase,mobile_app,0,1,1,1,4,115.04,0.5808,37.14,0,0
TXN000761,55,2113,86.32,21,Thursday,fuel,cash_withdrawal,mobile_app,0,1,1,0,4,32.96,2.619,11.74,0,0
TXN000762,47,1841,31.24,11,Wednesday,fashion,purchase,pos,1,0,0,0,4,26.97,1.1584,111.3,1,1
TXN000763,49,1112,212.95,16,Monday,fuel,purchase,pos,0,1,1,0,4,163.7,1.3009,72.45,1,0
TXN000764,47,1489,42.97,10,Sunday,electronics,purchase,mobile_app,0,1,1,0,7,41.09,1.0458,24.25,0,0
TXN000765,43,1423,100.42,14,Tuesday,grocery,purchase,pos,0,1,1,0,4,151.91,0.661,40.24,0,0
TXN000766,18,911,14.76,21,Tuesday,digital_goods,bill_payment,pos,0,1,1,0,10,15.54,0.9501,14.4,1,0
TXN000767,40,715,42.71,12,Tuesday,digital_goods,transfer,pos,0,1,0,0,4,61.75,0.6917,8.08,1,0
TXN000768,32,656,358.54,13,Sunday,healthcare,purchase,web,0,1,1,0,5,188.89,1.8981,34.13,0,0
TXN000769,22,2163,35.7,23,Saturday,healthcare,purchase,mobile_app,0,1,1,1,8,43.44,0.8218,36.05,0,0
TXN000770,61,433,11.39,11,Thursday,fuel,cash_withdrawal,mobile_app,0,1,1,0,7,35.16,0.3238,20.58,0,0
TXN000771,61,440,5.21,4,Sunday,digital_goods,purchase,pos,0,0,1,0,2,18.34,0.2839,104.28,1,0
TXN000772,57,1576,25.43,16,Monday,restaurant,purchase,pos,0,1,1,0,6,92.69,0.2744,30.96,1,0
TXN000773,42,1479,36.25,16,Sunday,fashion,cash_withdrawal,web,0,0,0,0,7,24.42,1.4843,8.96,0,0
TXN000774,57,684,16.49,5,Monday,healthcare,purchase,mobile_app,0,1,0,0,3,39.72,0.4152,46.58,0,0
TXN000775,39,1194,20.64,17,Wednesday,fashion,purchase,mobile_app,0,1,1,0,3,17.48,1.1806,38.14,0,0
TXN000776,42,1302,136.91,1,Monday,restaurant,purchase,web,0,0,1,0,5,130.45,1.0495,30.28,0,1
TXN000777,25,267,88.67,7,Sunday,travel,purchase,pos,0,1,1,1,3,97.66,0.9079,12.04,1,0
TXN000778,44,1918,54.21,20,Sunday,electronics,cash_withdrawal,web,0,1,1,0,11,41.57,1.3043,37.24,0,0
TXN000779,40,1302,19.75,14,Friday,travel,cash_withdrawal,atm,0,1,1,1,9,18.52,1.0661,6.59,1,1
TXN000780,22,1126,17.37,14,Tuesday,digital_goods,bill_payment,web,0,1,1,0,1,128.49,0.1352,76.39,0,0
TXN000781,38,1308,24.62,14,Tuesday,fashion,purchase,pos,0,1,1,0,7,32.67,0.7535,17.07,1,0
TXN000782,38,1035,24.79,3,Thursday,electronics,cash_withdrawal,pos,0,1,1,0,6,19.19,1.2918,22.49,1,0
TXN000783,62,776,37.05,23,Wednesday,fashion,bill_payment,mobile_app,0,1,1,0,6,11.96,3.0988,21.63,0,0
TXN000784,51,917,85.55,7,Monday,travel,cash_withdrawal,atm,0,1,1,1,8,26.71,3.2035,101.67,1,0
TXN000785,39,245,5.32,18,Friday,restaurant,bill_payment,pos,0,1,1,0,7,14.92,0.3565,13.34,1,0
TXN000786,42,2715,20.08,23,Friday,travel,bill_payment,pos,0,1,1,0,6,27.16,0.7395,17.85,1,0
TXN000787,40,766,22.38,5,Sunday,restaurant,transfer,web,0,1,1,0,3,72.67,0.308,19.13,0,0
TXN000788,36,2686,92.21,15,Thursday,fashion,bill_payment,mobile_app,0,1,1,1,7,32.45,2.8415,5.53,0,0
TXN000789,25,928,108.35,1,Wednesday,fashion,purchase,web,0,1,1,1,6,54.93,1.9724,31.98,0,0
TXN000790,37,522,30.93,15,Thursday,fashion,purchase,atm,0,1,1,0,7,25.26,1.2244,25.34,1,0
TXN000791,29,1882,47.78,10,Tuesday,travel,transfer,mobile_app,0,1,1,0,5,44.56,1.0721,12.66,0,0
TXN000792,23,1095,435.76,1,Friday,fashion,transfer,pos,0,1,1,0,6,169.53,2.5704,33.31,1,0
TXN000793,46,3338,75.28,16,Saturday,electronics,purchase,mobile_app,0,1,1,0,7,33.09,2.2754,29.19,0,1
TXN000794,44,511,122.8,23,Tuesday,restaurant,purchase,pos,0,1,1,0,4,56.08,2.1898,7.35,0,1
TXN000795,18,1933,18.2,1,Wednesday,fuel,purchase,web,0,1,1,0,4,13.77,1.3216,32.27,0,0
TXN000796,37,2000,93.98,21,Saturday,fuel,transfer,mobile_app,0,1,1,0,5,127.04,0.7397,2.42,1,0
TXN000797,52,1375,49.84,20,Thursday,digital_goods,purchase,web,0,1,1,1,6,30.16,1.6526,22.69,0,0
TXN000798,53,2010,155.08,13,Thursday,electronics,purchase,atm,0,1,1,2,3,90.59,1.7118,9.38,1,0
TXN000799,52,780,32.27,21,Saturday,digital_goods,purchase,pos,0,1,1,0,5,38.91,0.8292,64.46,1,0
TXN000800,40,431,48.79,7,Friday,electronics,purchase,web,0,1,0,0,7,66.05,0.7387,48.95,0,0
TXN000801,28,560,148.28,17,Monday,restaurant,bill_payment,mobile_app,0,1,1,1,8,68.93,2.1511,64.99,0,0
TXN000802,25,883,96.78,16,Saturday,digital_goods,purchase,pos,0,1,1,1,3,30.7,3.1524,10.5,1,0
TXN000803,43,1422,51.76,13,Sunday,fashion,purchase,web,1,0,0,1,6,93.33,0.5546,127.13,0,1
TXN000804,44,457,19.37,20,Monday,digital_goods,purchase,mobile_app,0,1,0,0,2,24.62,0.7869,19.72,0,0
TXN000805,56,656,91.18,21,Monday,digital_goods,transfer,pos,0,0,1,0,5,74.45,1.2247,11.69,1,0
TXN000806,53,487,43.35,18,Friday,electronics,cash_withdrawal,mobile_app,0,1,1,0,6,32.11,1.3503,9.34,1,0
TXN000807,37,1592,35.72,14,Friday,healthcare,purchase,mobile_app,0,0,1,0,6,54.69,0.653,52.05,0,0
TXN000808,23,2673,112.56,23,Wednesday,healthcare,purchase,web,0,1,1,1,6,30.49,3.6919,51.47,1,0
TXN000809,35,372,56.82,13,Thursday,restaurant,transfer,atm,0,1,1,1,8,44.08,1.2891,40.7,1,0
TXN000810,42,1233,27.35,15,Friday,grocery,transfer,web,0,1,1,0,4,19.61,1.3946,29.59,0,0
TXN000811,36,1724,171.51,4,Thursday,electronics,cash_withdrawal,pos,0,1,1,0,6,50.82,3.375,16.58,1,0
TXN000812,31,730,30.22,7,Tuesday,digital_goods,purchase,mobile_app,0,0,1,0,4,43.9,0.6884,37.8,0,0
TXN000813,42,258,25.72,21,Monday,healthcare,bill_payment,pos,0,1,1,0,3,28.82,0.8926,36.41,1,0
TXN000814,32,1871,15.77,11,Thursday,digital_goods,cash_withdrawal,mobile_app,0,1,1,0,12,40.87,0.3858,26.66,0,0
TXN000815,31,243,39.35,12,Sunday,travel,purchase,mobile_app,0,0,1,0,7,46.83,0.8402,52.42,0,0
TXN000816,43,2231,8.88,19,Thursday,grocery,bill_payment,mobile_app,0,1,1,0,7,27.28,0.3256,25.91,0,0
TXN000817,34,479,63.16,7,Wednesday,restaurant,transfer,mobile_app,1,1,1,0,7,38.76,1.6298,64.39,1,0
TXN000818,42,209,26.53,6,Sunday,travel,cash_withdrawal,web,1,1,1,0,7,20.61,1.2871,170.96,0,0
TXN000819,43,593,179.37,0,Wednesday,grocery,transfer,pos,0,1,0,0,4,230.2,0.7792,10.62,1,1
TXN000820,24,833,80.66,5,Thursday,grocery,purchase,pos,1,1,1,0,4,91.16,0.8849,54.8,1,0
TXN000821,33,963,85.19,12,Monday,grocery,purchase,pos,0,1,1,0,10,51.76,1.6458,8.2,1,0
TXN000822,58,1303,41.52,17,Saturday,electronics,purchase,mobile_app,0,1,1,1,4,98.88,0.4199,13.53,0,0
TXN000823,24,1024,11.27,7,Friday,fashion,purchase,pos,0,1,1,0,6,10.23,1.1019,11.64,1,0
TXN000824,18,2535,12.59,10,Saturday,travel,purchase,web,0,1,1,1,6,8.0,1.574,31.18,0,0
TXN000825,18,805,8.41,5,Wednesday,restaurant,purchase,atm,0,1,1,1,10,31.9,0.2636,9.94,1,0
TXN000826,39,1063,24.55,19,Thursday,fuel,bill_payment,atm,0,1,1,1,1,15.76,1.5576,32.45,1,0
TXN000827,39,1002,10.22,12,Tuesday,healthcare,purchase,mobile_app,0,1,1,0,6,35.86,0.285,43.7,0,0
TXN000828,37,185,43.09,3,Sunday,fashion,transfer,web,0,1,1,0,5,49.31,0.874,31.83,0,0
TXN000829,55,314,33.96,14,Monday,fuel,purchase,pos,0,1,1,0,1,82.49,0.4116,23.16,1,0
TXN000830,18,885,49.95,8,Friday,fashion,purchase,mobile_app,0,1,1,0,3,18.74,2.6658,34.62,0,0
TXN000831,44,1153,23.44,20,Friday,fashion,purchase,atm,0,1,0,0,6,56.7,0.4135,7.86,0,0
TXN000832,59,118,12.46,6,Tuesday,fashion,purchase,pos,1,0,1,0,5,42.96,0.2899,88.82,1,0
TXN000833,24,2609,57.18,20,Wednesday,restaurant,purchase,mobile_app,0,1,1,1,6,54.61,1.0471,35.89,0,0
TXN000834,34,1217,20.65,16,Monday,restaurant,purchase,mobile_app,0,1,1,0,7,29.25,0.7062,25.68,0,0
TXN000835,29,850,37.06,3,Thursday,restaurant,cash_withdrawal,web,0,1,0,0,5,115.11,0.322,68.43,0,0
TXN000836,27,1179,54.82,18,Sunday,travel,purchase,pos,1,0,1,0,8,39.47,1.389,112.6,1,0
TXN000837,35,567,34.59,17,Thursday,electronics,purchase,web,0,1,1,0,8,152.54,0.2268,15.48,0,0
TXN000838,58,970,10.86,10,Sunday,travel,purchase,web,0,1,1,0,7,24.07,0.4511,17.38,0,0
TXN000839,63,1080,45.64,3,Monday,restaurant,purchase,mobile_app,0,1,1,1,4,72.59,0.6287,23.91,0,0
TXN000840,35,1885,69.04,11,Wednesday,fuel,purchase,pos,0,1,1,0,2,40.73,1.6949,18.27,0,0
TXN000841,64,753,81.19,14,Sunday,restaurant,purchase,pos,0,1,1,0,5,33.58,2.4175,23.44,1,0
TXN000842,39,249,141.07,3,Sunday,grocery,cash_withdrawal,web,0,1,1,0,2,67.04,2.1043,12.21,0,0
TXN000843,62,422,29.2,8,Wednesday,travel,cash_withdrawal,pos,0,1,1,0,7,34.28,0.8518,39.2,1,0
TXN000844,38,709,2.0,16,Friday,travel,transfer,atm,0,1,1,0,7,8.0,0.25,30.35,1,0
TXN000845,41,276,10.08,13,Sunday,fashion,transfer,pos,1,0,0,0,6,8.0,1.2604,159.04,0,1
TXN000846,44,384,291.48,23,Saturday,travel,purchase,mobile_app,0,1,1,0,4,106.29,2.7423,6.68,0,0
TXN000847,80,425,238.44,5,Friday,grocery,purchase,mobile_app,1,0,1,1,6,103.11,2.3125,124.66,0,1
TXN000848,50,673,219.69,18,Tuesday,grocery,purchase,pos,0,1,1,0,3,165.49,1.3275,27.12,1,0
TXN000849,30,1206,16.96,10,Monday,restaurant,cash_withdrawal,web,0,1,1,0,5,41.99,0.404,18.28,0,0
TXN000850,52,650,10.93,5,Friday,grocery,purchase,mobile_app,0,1,1,1,4,16.77,0.6517,14.74,0,0
TXN000851,34,1262,120.33,22,Thursday,restaurant,purchase,pos,0,1,1,0,6,31.43,3.828,1.5,1,0
TXN000852,33,850,14.7,14,Tuesday,fuel,bill_payment,atm,0,1,0,0,4,42.87,0.343,104.28,1,0
TXN000853,51,395,8.57,12,Wednesday,healthcare,purchase,mobile_app,0,1,0,0,6,20.59,0.4163,9.11,0,0
TXN000854,39,1093,261.28,7,Wednesday,fuel,purchase,web,0,1,1,1,6,139.35,1.8751,28.37,0,0
TXN000855,43,979,148.71,21,Thursday,grocery,bill_payment,web,0,1,1,0,4,213.25,0.6974,7.61,0,0
TXN000856,39,1285,24.37,0,Wednesday,travel,purchase,mobile_app,0,1,1,0,6,60.0,0.4062,26.36,0,0
TXN000857,43,1465,120.58,2,Wednesday,fashion,purchase,mobile_app,0,1,0,0,11,42.19,2.858,28.53,0,0
TXN000858,45,1924,22.19,4,Monday,electronics,purchase,web,0,1,1,1,6,16.74,1.3257,16.0,0,0
TXN000859,18,1234,93.55,15,Saturday,healthcare,purchase,pos,0,1,1,1,8,129.47,0.7226,18.19,1,0
TXN000860,48,956,18.73,2,Friday,restaurant,bill_payment,web,0,1,1,2,7,44.92,0.4169,11.29,0,0
TXN000861,26,1289,143.44,19,Tuesday,grocery,cash_withdrawal,mobile_app,0,1,1,1,7,34.53,4.1543,104.29,0,0
TXN000862,20,601,56.2,4,Thursday,electronics,purchase,atm,1,0,0,0,6,60.13,0.9346,137.32,1,1
TXN000863,38,568,72.56,16,Wednesday,digital_goods,purchase,mobile_app,0,1,1,0,7,27.89,2.6015,23.27,0,0
TXN000864,40,2094,85.56,19,Friday,healthcare,purchase,mobile_app,1,0,1,0,1,47.26,1.8102,133.54,0,0
TXN000865,30,555,9.84,21,Friday,digital_goods,purchase,mobile_app,0,1,1,2,10,15.05,0.6537,38.08,0,0
TXN000866,50,434,61.15,7,Friday,travel,purchase,atm,0,1,0,1,6,93.01,0.6575,38.4,1,0
TXN000867,22,1234,106.29,1,Friday,fashion,purchase,mobile_app,0,1,1,0,6,39.44,2.6949,7.77,0,0
TXN000868,34,605,267.03,18,Monday,electronics,cash_withdrawal,web,0,1,1,1,5,97.94,2.7265,3.74,0,0
TXN000869,31,1456,9.06,10,Wednesday,travel,transfer,web,0,1,1,1,7,36.79,0.2463,12.37,0,0
TXN000870,38,1833,54.48,22,Monday,fashion,transfer,pos,0,1,1,0,6,38.55,1.4132,11.82,1,0
TXN000871,43,485,15.48,4,Thursday,healthcare,transfer,atm,1,0,1,0,4,17.76,0.8717,62.57,1,1
TXN000872,26,1335,33.22,13,Thursday,restaurant,purchase,pos,0,1,1,0,6,73.48,0.452,9.03,1,0
TXN000873,48,544,25.99,2,Saturday,restaurant,transfer,atm,0,1,0,0,4,22.63,1.1485,6.76,1,0
TXN000874,40,720,10.78,11,Tuesday,electronics,bill_payment,mobile_app,0,1,1,0,4,29.96,0.36,53.02,0,0
TXN000875,18,1059,28.93,0,Friday,restaurant,purchase,mobile_app,0,1,1,0,4,42.55,0.6799,27.15,0,0
TXN000876,18,568,24.84,18,Wednesday,grocery,purchase,mobile_app,0,1,1,1,7,46.4,0.5353,30.08,0,0
TXN000877,39,994,8.26,14,Wednesday,digital_goods,purchase,mobile_app,0,1,1,0,7,12.45,0.6637,40.13,0,0
TXN000878,36,765,32.54,2,Friday,grocery,bill_payment,mobile_app,0,1,1,0,7,36.01,0.9035,7.43,0,0
TXN000879,38,1477,34.51,11,Monday,fuel,bill_payment,mobile_app,0,1,1,0,6,75.38,0.4579,30.54,0,0
TXN000880,39,1480,95.61,10,Wednesday,electronics,transfer,atm,0,1,1,0,5,32.38,2.9526,14.5,1,0
TXN000881,42,571,49.08,16,Wednesday,restaurant,purchase,atm,0,1,0,0,6,36.17,1.3568,52.93,1,0
TXN000882,51,1075,165.51,11,Friday,electronics,bill_payment,mobile_app,0,1,1,0,5,47.8,3.4628,47.28,0,0
TXN000883,25,1628,32.92,11,Tuesday,restaurant,purchase,web,1,1,0,1,4,38.83,0.8477,105.83,1,1
TXN000884,24,379,12.97,19,Sunday,restaurant,purchase,mobile_app,0,1,1,0,7,20.25,0.6407,8.33,0,0
TXN000885,25,761,139.75,12,Sunday,fuel,purchase,web,0,1,1,0,5,41.42,3.3739,18.47,1,0
TXN000886,43,1043,54.57,19,Saturday,healthcare,transfer,web,1,0,1,0,5,86.98,0.6274,340.63,0,0
TXN000887,55,365,16.69,21,Wednesday,travel,transfer,mobile_app,0,1,1,0,8,19.95,0.8366,10.66,0,0
TXN000888,33,624,51.87,20,Friday,fuel,purchase,mobile_app,0,1,1,0,4,32.47,1.5975,12.17,0,0
TXN000889,18,2369,6.14,22,Monday,digital_goods,purchase,pos,0,1,1,0,9,15.72,0.3902,35.94,1,0
TXN000890,18,553,132.94,16,Sunday,electronics,purchase,web,0,1,1,1,6,83.75,1.5875,11.07,0,0
TXN000891,28,602,57.6,13,Thursday,digital_goods,purchase,web,0,1,1,1,6,39.79,1.4477,9.07,0,0
TXN000892,32,1224,54.69,12,Tuesday,healthcare,transfer,mobile_app,0,1,0,1,7,23.05,2.3724,10.78,0,0
TXN000893,34,328,82.04,4,Wednesday,digital_goods,purchase,mobile_app,0,1,1,1,8,45.44,1.8055,4.67,0,0
TXN000894,40,773,43.35,19,Saturday,restaurant,purchase,mobile_app,0,1,1,0,6,17.88,2.4254,11.23,0,0
TXN000895,35,438,17.75,16,Sunday,fashion,purchase,pos,0,1,1,0,7,20.2,0.8785,48.51,1,0
TXN000896,53,992,7.6,20,Thursday,restaurant,cash_withdrawal,mobile_app,0,1,1,1,2,14.86,0.5111,86.08,0,0
TXN000897,30,37,85.72,16,Thursday,fuel,transfer,mobile_app,0,1,1,0,3,19.73,4.3457,14.75,0,0
TXN000898,28,899,35.8,11,Saturday,healthcare,purchase,pos,0,1,1,2,10,112.99,0.3169,50.62,1,0
TXN000899,45,1063,8.54,7,Saturday,electronics,purchase,web,0,1,1,0,5,25.08,0.3406,69.72,0,0
TXN000900,19,636,84.99,23,Saturday,fashion,bill_payment,mobile_app,0,1,1,0,6,59.48,1.4289,2.39,0,0
TXN000901,44,666,71.37,17,Wednesday,restaurant,purchase,atm,0,1,1,1,4,23.29,3.0648,14.49,1,0
TXN000902,40,578,80.11,20,Friday,grocery,purchase,web,0,0,1,1,5,73.47,1.0903,58.61,1,0
TXN000903,37,766,39.67,14,Saturday,fuel,purchase,pos,0,1,1,1,9,20.31,1.9533,37.34,1,0
TXN000904,60,2112,9.89,12,Tuesday,fashion,bill_payment,mobile_app,0,1,1,0,2,43.74,0.2261,43.77,1,0
TXN000905,31,1508,29.32,0,Wednesday,restaurant,cash_withdrawal,pos,0,1,1,2,4,44.17,0.6639,21.18,1,0
TXN000906,66,765,56.08,1,Monday,digital_goods,purchase,mobile_app,0,1,1,0,3,227.24,0.2468,27.65,0,0
TXN000907,36,624,111.7,16,Wednesday,travel,purchase,pos,0,1,1,0,5,66.95,1.6685,16.27,1,0
TXN000908,22,1416,8.66,5,Saturday,digital_goods,purchase,pos,0,1,1,1,6,27.75,0.3122,50.07,1,0
TXN000909,40,948,26.4,1,Tuesday,fuel,purchase,pos,0,1,1,0,5,69.63,0.3791,16.47,1,0
TXN000910,25,357,273.03,18,Thursday,digital_goods,purchase,pos,1,1,0,0,3,198.24,1.3773,374.47,1,0
TXN000911,29,702,26.87,14,Monday,electronics,purchase,atm,0,1,1,0,8,13.15,2.0432,12.28,1,0
TXN000912,44,1971,19.67,2,Sunday,restaurant,purchase,mobile_app,0,1,1,0,5,23.18,0.8484,9.23,0,0
TXN000913,46,1192,51.42,11,Saturday,digital_goods,purchase,mobile_app,0,1,1,0,10,35.85,1.4341,53.32,0,0
TXN000914,31,629,44.12,11,Thursday,grocery,purchase,mobile_app,0,1,1,1,9,31.49,1.401,49.25,0,0
TXN000915,52,233,27.26,0,Friday,restaurant,purchase,web,0,1,1,0,6,33.46,0.8146,10.84,0,1
TXN000916,54,989,7.19,14,Monday,fashion,transfer,mobile_app,0,1,1,0,6,16.63,0.4325,28.31,0,0
TXN000917,58,854,166.93,9,Saturday,fashion,purchase,pos,0,1,1,0,3,116.85,1.4286,49.02,1,0
TXN000918,46,748,22.58,21,Friday,digital_goods,transfer,atm,0,1,0,1,5,15.27,1.4791,97.42,0,0
TXN000919,57,1426,66.66,2,Monday,fashion,transfer,pos,0,1,1,0,9,36.81,1.8107,30.3,1,0
TXN000920,18,1202,107.52,20,Sunday,healthcare,bill_payment,web,0,1,1,1,3,90.29,1.1909,47.26,0,0
TXN000921,35,241,17.06,0,Monday,restaurant,purchase,pos,0,1,1,1,6,41.61,0.4101,46.7,1,0
TXN000922,28,857,32.85,18,Friday,fuel,purchase,pos,0,1,1,1,12,21.01,1.5637,41.91,1,0
TXN000923,41,299,15.3,18,Tuesday,digital_goods,purchase,pos,0,1,1,0,2,16.1,0.9503,3.12,1,0
TXN000924,32,585,24.21,9,Friday,fashion,purchase,pos,0,1,0,0,4,36.03,0.672,27.35,0,0
TXN000925,37,279,18.97,6,Monday,grocery,purchase,mobile_app,0,1,1,0,6,24.65,0.7694,16.7,0,0
TXN000926,63,288,28.53,3,Monday,travel,purchase,mobile_app,0,1,0,0,7,49.29,0.5787,8.84,0,0
TXN000927,37,1073,27.96,8,Thursday,restaurant,purchase,pos,0,1,0,0,8,15.5,1.8039,7.68,1,0
TXN000928,44,1002,26.16,16,Sunday,fashion,transfer,atm,0,1,1,0,7,76.35,0.3427,12.35,1,0
TXN000929,36,813,21.5,17,Tuesday,restaurant,purchase,pos,0,1,0,0,5,46.21,0.4652,57.65,1,0
TXN000930,40,547,36.6,4,Friday,fashion,bill_payment,pos,0,1,1,0,6,48.75,0.7507,7.36,1,0
TXN000931,39,261,364.85,0,Thursday,digital_goods,transfer,atm,0,1,1,0,8,120.01,3.0401,42.27,1,1
TXN000932,45,588,63.05,13,Saturday,electronics,purchase,pos,1,0,1,0,8,31.02,2.0321,193.55,1,1
TXN000933,54,1005,7.36,13,Wednesday,fuel,purchase,pos,0,1,0,0,6,25.21,0.2919,12.29,1,0
TXN000934,60,989,72.14,23,Thursday,restaurant,purchase,pos,0,1,1,1,2,28.66,2.5168,63.47,1,0
TXN000935,43,1945,93.03,18,Sunday,electronics,transfer,mobile_app,0,1,1,0,6,37.02,2.5133,50.6,0,0
TXN000936,47,1769,16.27,13,Wednesday,restaurant,cash_withdrawal,mobile_app,1,0,1,1,6,39.83,0.4085,138.83,0,0
TXN000937,24,836,3.62,14,Thursday,restaurant,cash_withdrawal,mobile_app,0,1,0,0,8,23.38,0.1548,25.09,0,0
TXN000938,38,583,8.95,15,Sunday,digital_goods,cash_withdrawal,web,0,1,1,1,10,9.91,0.903,10.31,0,0
TXN000939,51,447,60.6,10,Wednesday,restaurant,purchase,pos,0,0,1,0,6,28.39,2.1343,20.18,1,0
TXN000940,50,225,164.81,16,Wednesday,grocery,bill_payment,pos,0,1,1,0,2,55.1,2.9913,134.88,1,0
TXN000941,42,328,23.83,4,Wednesday,restaurant,bill_payment,web,0,0,1,1,5,46.9,0.5081,23.82,0,0
TXN000942,51,1006,338.7,19,Saturday,digital_goods,cash_withdrawal,mobile_app,0,1,1,0,5,100.85,3.3583,13.57,0,0
TXN000943,45,1258,33.24,20,Sunday,fuel,purchase,web,0,1,1,0,8,173.81,0.1913,3.26,0,0
TXN000944,55,674,53.61,10,Friday,electronics,purchase,pos,1,0,1,0,8,73.46,0.7298,100.63,0,0
TXN000945,43,3268,81.05,10,Friday,healthcare,purchase,atm,0,1,1,0,7,115.06,0.7044,8.63,1,0
TXN000946,34,331,161.06,11,Wednesday,grocery,purchase,mobile_app,0,1,1,1,4,73.85,2.1808,5.9,0,0
TXN000947,43,205,352.8,19,Monday,travel,purchase,mobile_app,0,1,1,2,4,145.64,2.4224,29.75,0,0
TXN000948,18,3232,304.8,4,Tuesday,restaurant,transfer,web,0,1,1,1,6,161.19,1.8909,9.98,0,0
TXN000949,44,249,30.34,8,Tuesday,fashion,bill_payment,web,0,1,1,0,5,84.34,0.3597,43.45,0,0
TXN000950,18,667,125.17,14,Monday,digital_goods,purchase,pos,0,1,0,0,9,70.71,1.7702,2.84,1,0
TXN000951,18,477,50.34,16,Friday,grocery,purchase,pos,0,1,1,0,1,36.68,1.3723,35.29,1,0
TXN000952,45,1057,11.79,7,Monday,fashion,purchase,mobile_app,0,1,0,0,8,41.27,0.2856,75.99,0,0
TXN000953,45,630,7.16,2,Monday,fashion,bill_payment,mobile_app,0,1,1,1,3,33.34,0.2148,32.23,0,0
